url,title,h1,h2s,top_words,top_bigrams,word_count
https://sanfranciscobriefing.com,"San Francisco Briefing - San Francisco Briefing: Your source for the stories, insights, and trends shaping the Bay Area.",,Breaking Ground: The Cutting-Edge Tech Innovations Emerging in San Francisco | Uncovering San Francisco&#8217;s Best-Kept Secrets: Insider Tips for Exploring Hidden Gems | Breaking: Crime Wave Hits San Francisco &#8211; Latest Reports and Updates | Tech Revolution: San Francisco&#8217;s Latest Innovations | Uncovering San Francisco&#8217;s Hidden Treasures: Insider Tips for Exploring the City&#8217;s Best-Kept Secrets | Uncovering Secrets: Insider Tips for Discovering Hidden Gems in San Francisco | Uncovering San Francisco&#8217;s Best-Kept Secrets: Insider Tips for Exploring Hidden Gems | Inside the Minds of Silicon Valley Titans: Exclusive Interviews with San Francisco&#8217;s Tech Leaders,"san(19), francisco(19), table(12), hidden(12), contents(10), introduction(10), testing(10), carlos(10), mendez(10), width(8), sidebar(8), block(8), tech(7), secrets(7), insider(7), tips(7), gems(7), new(6), breaking(6), best-kept(6)","san francisco(19), table contents(10), contents introduction(10), carlos mendez(10), insider tips(7), hidden gems(7), best-kept secrets(6), secrets insider(6), francisco best-kept(5), exploring hidden(5), editorial process(4), narrow width(4), default width(4), right sidebar(4), left sidebar(4)",589
https://sanfranciscobriefing.com/,"San Francisco Briefing - San Francisco Briefing: Your source for the stories, insights, and trends shaping the Bay Area.",,Breaking Ground: The Cutting-Edge Tech Innovations Emerging in San Francisco | Uncovering San Francisco&#8217;s Best-Kept Secrets: Insider Tips for Exploring Hidden Gems | Breaking: Crime Wave Hits San Francisco &#8211; Latest Reports and Updates | Tech Revolution: San Francisco&#8217;s Latest Innovations | Uncovering San Francisco&#8217;s Hidden Treasures: Insider Tips for Exploring the City&#8217;s Best-Kept Secrets | Uncovering Secrets: Insider Tips for Discovering Hidden Gems in San Francisco | Uncovering San Francisco&#8217;s Best-Kept Secrets: Insider Tips for Exploring Hidden Gems | Inside the Minds of Silicon Valley Titans: Exclusive Interviews with San Francisco&#8217;s Tech Leaders,"san(19), francisco(19), table(12), hidden(12), contents(10), introduction(10), testing(10), carlos(10), mendez(10), width(8), sidebar(8), block(8), tech(7), secrets(7), insider(7), tips(7), gems(7), new(6), breaking(6), best-kept(6)","san francisco(19), table contents(10), contents introduction(10), carlos mendez(10), insider tips(7), hidden gems(7), best-kept secrets(6), secrets insider(6), francisco best-kept(5), exploring hidden(5), editorial process(4), narrow width(4), default width(4), right sidebar(4), left sidebar(4)",589
https://sanfranciscobriefing.com/page/2/,"San Francisco Briefing - Page 2 of 27 - San Francisco Briefing: Your source for the stories, insights, and trends shaping the Bay Area.",,Sustainable Solutions: Keeping Up with San Francisco&#8217;s Green Initiatives | Green Giants: Keeping Up with Sustainable Initiatives in San Francisco | Uncovering San Francisco&#8217;s Hidden Treasures: Insider Tips for Exploring the City&#8217;s Best-Kept Secrets | Greening the Golden Gate: Sustainable Initiatives in San Francisco &#8211; Latest Updates | Sustainable San Francisco: The Latest Initiatives and Updates | Sustainable City Spotlight: San Francisco&#8217;s Latest Eco-Friendly Innovations | Breaking Crime Wave: Shocking Reports Unveiled in San Francisco Today | Breaking: Crime Wave Hits San Francisco &#8211; Latest Reports and Updates,"san(23), francisco(22), table(12), contents(10), testing(10), introduction(9), width(8), sidebar(8), block(8), sustainable(7), initiatives(7), latest(7), new(6), breaking(6), green(6), contact(5), policy(5), january(5), stories(4), editorial(4)","san francisco(22), table contents(10), contents introduction(9), francisco latest(5), editorial process(4), narrow width(4), default width(4), right sidebar(4), left sidebar(4), new york(3), york focus(3), local new(3), new highlights(3), opinion pieces(3), feature stories(3)",554
https://sanfranciscobriefing.com/feed/,San Francisco Briefing,,Table of Contents | Table of Contents | Table of Contents | Table of Contents | Table of Contents | Table of Contents | Table of Contents | Table of Contents,"san(174), francisco(173), city(146), hidden(100), tech(68), unique(52), also(48), gems(46), can(44), scene(40), introduction(39), https(38), marketing(38), sanfranciscobriefing(37), com(37), digital(37), art(36), culture(36), exploring(33), vibrant(30)","san francisco(173), https sanfranciscobriefing(37), sanfranciscobriefing com(37), hidden gems(37), francisco briefing(23), digital marketing(22), insider tips(22), table contents(20), contents introduction(20), appeared first(20), first san(20), best-kept secrets(19), tech revolution(16), francisco tech(15), francisco best-kept(15)",8767
https://sanfranciscobriefing.com/comments/feed/,Comments for San Francisco Briefing,,,"comment-(20), https(12), sanfranciscobriefing(11), com(11), comment(10), wed(10), aug(10), http(10), easynews(10), main(10), testymo(8), mike(5), smythson(5), yes(5), sure(5), sed(5), perspiciatis(5), unde(5), omnis(5), iste(5)","https sanfranciscobriefing(11), sanfranciscobriefing com(11), comment- wed(10), wed aug(10), aug http(10), http easynews(10), easynews main(10), main comment-(10), mike smythson(5), smythson https(5), yes sure(5), sure sed(5), sed perspiciatis(5), perspiciatis unde(5), unde omnis(5)",339
https://sanfranciscobriefing.com/wp-content/uploads/blocksy/css/global.css?ver=95941,,,,"type-(85), theme-font-size(57), none(52), var(50), data-header(49), data-prefix(49), theme-palette-color-(44), data-id(36), theme-font-weight(34), data-footer(31), ct-header(29), data-row(25), theme-line-height(23), background-color(22), ct-footer(22), theme-text-transform(19), rgba(18), grid-template-columns(18), uppercase(17), ffffff(16)","data-header type-(49), var theme-palette-color-(36), data-footer type-(30), type- ct-header(29), theme-font-size theme-line-height(23), type- ct-footer(22), theme-font-weight theme-text-transform(18), theme-text-transform uppercase(17), uppercase theme-font-size(17), ct-header data-id(16), theme-font-weight theme-font-size(16), ct-footer data-row(15), theme-border-top none(14), none theme-border-bottom(14), theme-border-bottom none(14)",1290
https://sanfranciscobriefing.com/wp-content/plugins/coblocks/dist/style-coblocks-extensions.css?ver=3.1.17,,,,"wp-block-media-text(40), coblocks-spacing--(37), wp-block-media-(37), var(22), is-style-outline(18), wp-block-paragraph(16), width(13), margin-left(13), media(13), min-width(13), has-media-on-the-right(13), margin-top(12), url(12), data(12), image(12), svg(12), xml(12), is-style-card(12), calc(12), editor-styles-wrapper(12)","coblocks-spacing-- coblocks-spacing--(20), wp-block-media-text is-style-outline(18), var coblocks-spacing--(15), media min-width(13), has-media-on-the-right wp-block-media-(13), url data(12), data image(12), image svg(12), svg xml(12), wp-block-media-text is-style-card(12), calc var(12), is-style-outline wp-block-media-(12), editor-styles-wrapper wp-block-media-text(12), wp-block-media- margin-left(11), min-width wp-block-media-text(10)",673
https://sanfranciscobriefing.com/wp-content/plugins/coblocks/dist/style-coblocks-animation.css?ver=2677611078ee87eb3b1c,,,,"opacity(15), transform(12), components-coblocks-animation-toggle(10), components-button(9), body(9), amp(9), coblocks-animate(9), coblocks-icon-animation(8), keyframes(8), animation-duration(7), animation-name(7), hover(5), fill(4), bounce(4), ease-in(4), animation-fill-mode(4), forwards(4), translatex(4), clip-path(4), polygon(4)","amp coblocks-animate(9), components-coblocks-animation-toggle components-button(8), opacity transform(8), animation-duration animation-name(7), hover coblocks-icon-animation(5), animation-fill-mode forwards(4), transform translatex(4), clip-path polygon(4), polygon opacity(4), coblocks-icon-animation medium-circle(3), coblocks-icon-animation small-circle(3), components-button hover(3), components-button aria-expanded(3), aria-expanded true(3), true coblocks-icon-animation(3)",256
https://sanfranciscobriefing.com/wp-content/plugins/co-author/public/css/co-author-public.css?ver=1.0.0,,,,"all(1), css(1), public-facing(1), functionality(1), included(1), file(1)",public-facing functionality(1),11
https://sanfranciscobriefing.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.6,,,,"form(12), response-output(11), display(7), none(6), position(5), border(5), opacity(5), input(5), type(5), width(4), margin(4), padding(4), border-color(4), spinner(4), hidden(3), height(3), normal(3), relative(3), before(3), cursor(3)","response-output form(5), input type(5), response-output border-color(4), display none(3), position relative(3), position absolute(2), margin padding(2), padding border(2), normal important(2), none form(2), border solid(2), form submitting(2), top left(2), display inline-block(2), spinner visibility(2)",210
