url,title,h1,h2s,top_words,top_bigrams,word_count
https://newyorkluxurymag.com,"New York Luxury Mag &#8211; Explore the essence of New York art and artisan culture with newyorkluxurymag.com: Crafting stories, inspiring creativity, celebrating diversity.",,"Richest Celebrities in the World 2026: Net Worth, Lifestyle &#038; Income Sources | Latest Posts | Editor&#8217;s choice | Recent NewStay up-to-date | Editor&#8217;s Choice","luxury(22), ago(21), days(13), new(11), york(11), nyc(9), byeditorial(9), staff(9), best(8), day(8), living(7), fashion(7), lifestyle(7), life(7), style(7), habits(7), how(7), city(6), top(6), daily(6)","days ago(13), new york(11), byeditorial staff(9), staff days(8), life style(7), york city(6), day ago(6), ago life(5), top luxury(4), habits how(4), real estate(4), luxury lifestyle(4), verification verification(4), luxury apartments(3), apartments nyc(3)",471
https://newyorkluxurymag.com/feed/,New York Luxury Mag,,Artemis II: A Historic Return to the Moon | Artemis Program: Building a Sustainable Lunar Future | Moon to Mars: The Next Giant Leap | Robotic Missions and Lunar Innovation | Gateway and Deep Space Infrastructure | Commercial Partnerships and Private Space Industry | Scientific Discoveries and Research Goals | Challenges and Future Outlook,"luxury(242), nyc(70), also(67), people(59), lifestyle(59), living(54), fashion(49), new(48), hotels(48), many(46), resorts(46), can(45), offer(45), https(44), newyorkluxurymag(44), com(44), city(43), comfort(43), brands(40), like(39)","newyorkluxurymag com(44), https newyorkluxurymag(43), new york(31), luxury lifestyle(28), affordable luxury(26), luxury resorts(22), york city(21), luxury hotels(20), luxury apartments(18), nyc penthouses(17), luxury fashion(16), central park(14), apartments nyc(12), luxury living(12), who want(12)",9245
https://newyorkluxurymag.com/comments/feed/,Comments for New York Luxury Mag,,,"new(2), york(2), https(2), newyorkluxurymag(2), com(2), comments(1), luxury(1), mag(1), explore(1), essence(1), art(1), artisan(1), culture(1), crafting(1), stories(1), inspiring(1), creativity(1), celebrating(1), diversity(1), thu(1)","new york(2), newyorkluxurymag com(2), york luxury(1), luxury mag(1), mag https(1), https newyorkluxurymag(1), com explore(1), essence new(1), york art(1), artisan culture(1), com crafting(1), crafting stories(1), stories inspiring(1), inspiring creativity(1), creativity celebrating(1)",33
https://newyorkluxurymag.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewyorkluxurymag.com%2F,,,,"https(2), newyorkluxurymag(2), com(2), home(2), version(1), new(1), york(1), luxury(1), mag(1), editorial(1), staff(1), author(1), pangeaiimpgmail-com(1), title(1), type(1), rich(1), width(1), height(1), html(1)","https newyorkluxurymag(2), newyorkluxurymag com(2), version new(1), new york(1), york luxury(1), luxury mag(1), mag https(1), com editorial(1), editorial staff(1), staff https(1), com author(1), author pangeaiimpgmail-com(1), pangeaiimpgmail-com title(1), title home(1), home type(1)",23
https://newyorkluxurymag.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewyorkluxurymag.com%2F&#038;format=xml,,,,"https(2), newyorkluxurymag(2), com(2), home(2), version(1), new(1), york(1), luxury(1), mag(1), editorial(1), staff(1), author(1), pangeaiimpgmail-com(1), title(1), type(1), rich(1), width(1), height(1), html(1)","https newyorkluxurymag(2), newyorkluxurymag com(2), version new(1), new york(1), york luxury(1), luxury mag(1), mag https(1), com editorial(1), editorial staff(1), staff https(1), com author(1), author pangeaiimpgmail-com(1), pangeaiimpgmail-com title(1), title home(1), home type(1)",23
https://newyorkluxurymag.com/wp-content/themes/chronicle/skins/default/css/font-icons/css/fontello.css,,,,"before(527), content(525), fontello(12), icon-(11), font(9), url(7), icon-path-(7), format(6), svg(5), normal(5), font-family(3), src(3), icon-search-(3), icon-cart-(3), icon-link-(3), icon-share-(3), icon-pencil-(3), icon-arrow-(3), font-face(2), eot(2)","before content(525), content icon-(11), icon- before(11), url font(7), font fontello(7), content icon-path-(7), icon-path- before(7), font-family fontello(3), src url(3), fontello format(3), content icon-search-(3), icon-search- before(3), content icon-cart-(3), icon-cart- before(3), content icon-link-(3)",1735
https://newyorkluxurymag.com/wp-content/themes/chronicle/plugins/trx_addons/layouts/layouts.css,,,,"ease(222), display(166), none(141), center(117), body(116), left(112), menu-collapse(112), important(106), position(104), width(95), transform(95), top(91), webkit-transform(86), ms-transform(86), before(85), z-index(81), right(77), auto(75), color(74), background-color(73)","color ease(57), position absolute(53), data-type trx-addons(51), z-index top(45), absolute z-index(44), display block(43), display none(40), ease ms-transition(39), ease transition(39), ease background-color(36), background-color ease(36), top left(36), width height(32), var trx-addons-fixed-rows-duration(30), none important(27)",5711
https://newyorkluxurymag.com/wp-content/themes/chronicle/plugins/trx_addons/layouts/layouts.responsive.css,,,,"sc-(67), important(33), elementor-widget-divider(24), elementor-widget-spacer(24), data-type(21), trx-addons(21), div(18), left(15), margin-left(15), margin-right(15), columns-(15), last-child(14), none(14), right(12), center(12), width(9), auto(9), class(8), display(8), top(8)","data-type trx-addons(21), sc- div(15), sc- sc-(12), important sc-(10), elementor-widget-spacer sc-(9), columns- columns-(9), margin-left important(8), margin-left margin-right(7), margin-right important(7), media max-width(6), sc- elementor-widget-wrap(6), elementor-widget-wrap webkit-justify-content(6), margin-right sc-(6), elementor-widget-spacer last-child(6), last-child sc-(6)",752
https://newyorkluxurymag.com/wp-content/themes/chronicle/style.css,,,,"div(29), ui-widget(14), inherit(7), webkit-border-radius(7), ms-border-radius(7), border-radius(7), ui-state-default(6), hidden(5), none(5), ui-tabs(5), chronicle(4), com(4), html(4), font-size(4), important(4), ui-widget-header(4), ui-widget-content(4), ui-accordion(4), theme(3), uri(3)","div ui-widget(12), webkit-border-radius ms-border-radius(7), ms-border-radius border-radius(7), div ui-tabs(5), ui-widget div(4), div ui-accordion(4), ui-state-default div(4), border-radius webkit-border-radius(4), ui-accordion ui-accordion-header(3), ui-tabs ui-tabs-nav(3), hidden important(3), uri https(2), ancorathemes com(2), reset tags(2), predefined classes(2)",380
https://newyorkluxurymag.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17,,,,"width(35), position(30), height(27), background(24), display(23), left(22), absolute(21), hsla(18), translatex(18), margin(17), transparent(17), background-position(16), padding(13), none(13), webkit-transform(13), transform(13), button(13), top(12), center(12), hidden(11)","position absolute(21), overflow hidden(10), button background-position(9), position relative(8), background hsla(8), hidden padding(7), display none(7), absolute top(7), display block(7), cursor pointer(6), height left(6), color fff(6), webkit-transform translatex(6), translatex ms-transform(6), ms-transform translatex(6)",845
